Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
One two three,0.0,Neutral,0.0,Neutral,-0.3670777976512909,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
The three words are one no and two,-0.296,Negative,0.0,Neutral,-0.5158580541610718,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
The thumbnail feels me anxiety and trauma,-0.5423,Negative,0.0,Neutral,-0.2221782654523849,Negative
One two three,0.0,Neutral,0.0,Neutral,-0.3670777976512909,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
I love his videos!😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0.9992,Positive,0.5,Positive,0.8178340196609497,Positive
"easy,both sides.🙂🙂🙂🙂🙂i like your videos lol",0.9483,Positive,0.8,Positive,0.5588532090187073,Positive
easy(both sides.🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂(I LIKE YOUR VIDEOS LOL!!!!!!!!!!!!!!!!!!!!!,0.9877,Positive,1.0,Positive,0.3957043588161468,Positive
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
It said one and two,0.0,Neutral,0.0,Neutral,-0.511807918548584,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
it says one,0.0,Neutral,0.0,Neutral,-0.7074222564697266,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One two three,0.0,Neutral,0.0,Neutral,-0.3670777976512909,Negative
It was saying that one it was this one how can you not see that are you blind,-0.4019,Negative,-0.5,Negative,-0.4748323559761047,Negative
"0:22 ONE,TWO, THREE",0.0,Neutral,0.0,Neutral,-0.5564836263656616,Negative
It was one,0.0,Neutral,0.0,Neutral,-0.2652510106563568,Negative
one,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One two three,0.0,Neutral,0.0,Neutral,-0.3670777976512909,Negative
Capybara,0.0,Neutral,0.0,Neutral,0.2801357209682464,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
The word one,0.0,Neutral,0.0,Neutral,0.388793408870697,Positive
ONE,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
The word is one🤫,0.0,Neutral,0.0,Neutral,0.2799209356307983,Neutral
Two,0.0,Neutral,0.0,Neutral,-0.5958436727523804,Negative
one,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
No,-0.296,Negative,0.0,Neutral,-0.531922459602356,Negative
Leth,0.0,Neutral,0.0,Neutral,-0.4421474039554596,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
Two,0.0,Neutral,0.0,Neutral,-0.5958436727523804,Negative
one,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
One two  and three,0.0,Neutral,0.0,Neutral,-0.3264599144458771,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
one💁🖐️,0.7506,Positive,0.0,Neutral,0.3085779249668121,Neutral
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
the words,0.0,Neutral,0.0,Neutral,0.2924317717552185,Neutral
"the 0:19 are   one. two, and three",0.0,Neutral,0.0,Neutral,-0.4349101483821869,Negative
O en,0.0,Neutral,0.0,Neutral,0.2913067042827606,Neutral
the train was going left,0.0,Neutral,0.0,Neutral,-0.5312162637710571,Negative
One,0.0,Neutral,0.0,Neutral,0.3033844828605652,Neutral
